,Tweets,index
5,a happy condition. Jupiter and Juno to begin with;  #棋牌 #世界杯 #CSGO #DOTA2  https://t.co/v9w988m3yj,8802
6,"📷 Jovian Close Encounter  A multitude of magnificent, swirling clouds in Jupiter’s dynamic North North Temperate Belt is captured in this image from NASA’s Juno spacecraft. Appearing in the scene are several bright-white “pop-up” clouds as... https://t.co/XaRDqjsTHy https://t.co/e4VUwmBivp",8802
7,"Vulcan is the Roman counterpart to Hephaestus. He too represents fire, metalworking, and the forge. Vulcan is the son of Jupiter and Juno, and according to mythology, Juno thought he was so ugly that she threw him into the ocean to be raised by sea nymphs. #WyrdWednesday https://t.co/DFURZ39q6L",8802
8,Juno will determine the global structure and motions of Jupiter's atmosphere below the cloud tops for the first time. #深圳 https://t.co/htC4eXTq8G,8802
0,"""And when the townclerk had appeased the people, he said, [Ye] men of Ephesus, what man is there that knoweth not how that the city of the Ephesians is a worshipper of the great goddess Diana, and of the [image] which fell down from Jupiter?"" —Acts 19:35 #Bible #God #Hope",8804
1,"“I don’t want to read about fake princesses. I want to read about REAL princesses.” 
-Child me, w my 3H Capricorn Jupiter… this is when my love for Princess Diana started",8804
2,"Jean-Simon Berthélemy (1743–1811)
French painter
""Jupiter, in the Guise of Diana, and Callisto"" (c. 1800) https://t.co/lXzPR2d713",8804
3,"I shuffle through the pile of rings. “We have Jupiter, Venus, Neptune, Bacchus, Juno, Mercury, Diana, Ceres … and we have a Minerva right here.” I frown and rummage around. “Hmm. Odd. I can’t find a Pluto.” I look up at him. His eyes are different. Dead. Quiet.",8804
0,"Saturn I SA-5. 

Launched January 29, 1964 - from the Cape's LC-37B.

The first launch of the Block II Saturn I rocket, with the addition of the S-IV second stage (with a Jupiter nosecone atop). 

Became the first orbital mission of the Apollo Program.

#SaturnSaturday https://t.co/xi6xxlIJZU",8805
1,"PASS IT ON: Planets Mars, Jupiter, and Saturn along with the Moon will be lined up in the southeast sky tonight! #Space https://t.co/vgHGcTJ4nq",8805
2,"love how i have this within a grand cross of my jupiter, saturn, mc, north node, mars, and vesta and my dad constantly threatens my college finances bc he doesn’t believe in my career/academic path and wants me to be a doctor Lol. it’s okay guys i’ll prove him wrong… https://t.co/xiw54m2BRJ",8805
3,i have a Pisces Midheaven (+ Saturn in Pisces 10th house) &amp;/+ Jupiter + Neptune + Uranus in the 🎱th house in the sign of Capricorn https://t.co/9BrbM80Gzl,8805
4,I keep saying girl. We need to do a Saturn 🪐 and Jupiter collab. 👯‍♀️ https://t.co/X4q1WaunYg,8805
5,the oracle in the matrix turned many generation of black women into scisophrenia sadly :(  and saturn star jupiter venus ..,8805
6,"OH: ""you think saturn and jupiter ever explored each other's celestial bodies""",8805
7,"My Saturn return is ending, Jupiter will be transiting my 2nd house, pluto in Aquarius will be positively aspecting most of my planets...Excited for this upcoming year.",8805
8,"#circuitcity #Fluke #Multimeter #DolceandGabanaLightBlue #MorningStar #Venuswilliams #Jupiter #Saturn #Diagram #die #dye #Maga #gramophone #Maserati 

The two circles represent The Gas Planets Scope. #EasternPromises #MercuryMeme #Rover #MercuryLesabre https://t.co/X3OkTSGu5V",8805
9,"Current transit: Vakri Mars moved to Taurus on 13th Nov. Moon had a 7th aspect of Saturn and a 5th aspect of Vakri Jupiter. Right now, Vakri Mars in Taurus aspecting Lord Venus in Scorpio. Saturn/Moon is in 6/8 position. Saturn still has 3rd aspect on Vakri Jupiter. https://t.co/DUrmRdIIKq",8805
10,"#whatlsOKX #crypot  The planets of our solar system are Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus and Neptune   https://t.co/P7mSrefkY5",8805
11,"#whatlsOKX #crypot  The planets of our solar system are Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus and Neptune   https://t.co/S2QvNuxf5w",8805
12,"Hahahahah same, bec my MC is beside saturn also, so my Jupiter squares both MC and Saturn. Ugh https://t.co/kihVuUNcSN",8805
13,I LOVE THEM ALL BUT PLUTO IS JUST A SILLY LITTLE GUY AMD I FEEL BAD FOR THEM BUT ALSO SATURN AND NEPTUNE ARE REALLY COOL AND SO IS JUPITER BECAUSE ITS SO BIG AND AWESOME AND I JUST LOVE PLANETS https://t.co/lc3MAmC27s,8805
14,"The Christmas Star #Ornament  Saturn Jupiter align first time in 800 years for the Star of #Bethlehem #Christmas Star  Star of Wonder shirts pillows more  

https://t.co/58S0YwkeTN   https://t.co/yStCwdPmzv",8805
0,"They took a #Journey, a trip, some say it was a slip, past Jupiter and Mars, winnin' every limb bow bar, a cupid arrow, sing it, target narrow...",8806
1,"Master of the Die, Plate 30: Venus and Cupid pleading their case in the presence of Jupiter and other Gods, from 'The Fable of Psyche', 1530–60 #drawingsandprints #themet https://t.co/L1XO9F29vN https://t.co/OisvlxXTfq",8806
0,"the sun, moon, mercury, venus, mars, jupiter, pluto, and lilith are ALL aspecting neptune right now. ☁️✨

if things don't seem real, or if you've been feeling floaty and out of body you're not going crazy.

there's so much neptunian energy going on right now LMFAO. ☁️",8808
1,"There is a Grand Water Trine in the Sky currently. Between the Moon in Cancer, Venus, Mercury, and the Sun in Scorpio, and Jupiter in Pisces. 

After the firming and stagnation of the Fixed sign Scorpio, Cancer and Pisces help to bring a flow of energy like running water",8808
2,"Jah Live. #AssassinsCreedMirage #50ShadesofGrey #Neighboorhoodwatch #VenusFlytrap #DreadnoughtClass 

There must be fire inside Venus. Say Mercury is like a Mace. It could mean that like a broken thermometer there is a piece of mercury in venus. Jupiter Vibes.",8808
3,"upcoming transits:
11/17 - mercury &amp; venus in scorpio🦂
11/22 - mercury in ophiuchus🐍
11/23 - jupiter goes direct, new moon in scorpio, AND sun in scorpio🦂🖤
11/24 - venus in ophiuchus🐍",8808
4,"#whatlsOKX #crypot  The planets of our solar system are Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus and Neptune   https://t.co/P7mSrefkY5",8808
5,"#whatlsOKX #crypot  The planets of our solar system are Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus and Neptune   https://t.co/S2QvNuxf5w",8808
6,"Imagine how much money Bandai would make by releasing Proplicas of the Sailor Moon R Star Pens for Mercury, Mars, Jupiter and Venus

But nope, here’s the 10th Proplica of the Sailor Moon Crystal Compact, but with more glitter",8808
7,"My            Mercury 
Very          Venus 
Eager        Earth 
Mother     Mars 
Just           Jupiter 
Served     Saturn 
Us            Uranus 
Nine        Neptune 
Pizzas     (Pluto still a planet in my book) https://t.co/cswFyGqdOG",8808
8,My mercury and Jupiter are in Pisces and part of fortune is in Libra. I guess I should watch my back lol https://t.co/WmrEVLCnEZ,8808
9,"11.17.22 🍀 It's Jupiter's day!
🌊🌏
24th Lunar day
🍀 Moon in Virgo
🌙 36% Waning Crescent

🗝 Mercury -&gt; Sagittarius
3:42am ET / 12:42am PT

🍀 Color of the day: Crimson
🍀 Incense of the day: Myrrh

🗝 Universal = 7 day 🍀 
🗝 Day Number = 8 DAY! ♾️ 

🍀🗝🍀🗝🍀🗝🍀",8808
10,"""You've met my friends, Mars and Jupiter. 
Some people say that I'm a bookworm, but my most
lethal weapon is my mind. Beware, because I am,
Sailor Mercury!"" - Sailor Mercury",8808
11,"Mercury is trining Jupiter ✨

POSITIVE THINKING YALL 🧚🏾‍♂️
 Some favorable things to do during this transit, if you discipline yourself and pay attention to all your options, would be

Business deals (closing a deal or signing a contract)
Legal issues
Connecting with the right ppl",8808
12,"Trines between Mercury, Venus, and last but not least, The Sun, in late part of Scorpio to Jupiter, in the late degrees of Pisces seems like a big sigh, a reconciliation of sorts, especially since Jupiter is ℞. So much of what is personal  🤝with what is ideal",8808
13,"#世界杯 #火狐体育  The planets of our solar system are Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus and Neptune   https://t.co/v16bLo1I2m",8808
14,"#whatlsOKX #crypot  The planets of our solar system are Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus and Neptune   https://t.co/gC4V25ITJe",8808
0,"the sun, moon, mercury, venus, mars, jupiter, pluto, and lilith are ALL aspecting neptune right now. ☁️✨

if things don't seem real, or if you've been feeling floaty and out of body you're not going crazy.

there's so much neptunian energy going on right now LMFAO. ☁️",8809
1,"My Saturn return is ending, Jupiter will be transiting my 2nd house, pluto in Aquarius will be positively aspecting most of my planets...Excited for this upcoming year.",8809
2,I LOVE THEM ALL BUT PLUTO IS JUST A SILLY LITTLE GUY AMD I FEEL BAD FOR THEM BUT ALSO SATURN AND NEPTUNE ARE REALLY COOL AND SO IS JUPITER BECAUSE ITS SO BIG AND AWESOME AND I JUST LOVE PLANETS https://t.co/lc3MAmC27s,8809
3,"🎄i am doing holiday cards again this year! if you’d like one from me, pluto and jupiter, DM me your address! if i sent you one last year and would like one again, please send me your address again because i have probably lost it 🤶🏻",8809
4,"My            Mercury 
Very          Venus 
Eager        Earth 
Mother     Mars 
Just           Jupiter 
Served     Saturn 
Us            Uranus 
Nine        Neptune 
Pizzas     (Pluto still a planet in my book) https://t.co/cswFyGqdOG",8809
5,"5:50pm EST: Moon in Leo quincunx Jupiter in Pisces. Second leg of the Finger of God with Pluto. Once again, revisit your dreams and desires of last April. Consider what you found inspiring then and get moving on the next-13-years vision. 28°Le53' D 28°Pi53' R",8809
6,"Astrology. Influence for later 16, 17, &amp; 18. Moon in serving Virgo square Venus &amp; Mars, trine Uranus &amp; Pluto, sextile Sun, oppose Neptune &amp; Jupiter. Work goes well if we take care with love, choose practicality,  &amp; stay focused.  Wear agate. https://t.co/N2atICLCJH https://t.co/oMgqhriKBM",8809
7,"Jupiter in 6th-prone to exaggeration
Saturn in 6th-prone to burdens
Uranus in 6th-confusion 
Neptune in 6th- distraction
(Example could get misdiagnosed, goes to doctor too much)
Pluto in 6th- prone to destruction",8809
8,"Sun♏️ sextile Pluto♑️ into 16:37 EST Friday brings focus and determination to dive into long-term projects and goals. This is sexy, magnetic energy. Pluto in orb of sextile Neptune dispositive and Jupiter station is especially favorable for creative work and breaking bad habits.",8809
9,"Mars rx square Neptune: missiles off target
Mercury and Venus sextile Pluto, trine Jupiter: resolve in investigations, meetings, diplomacy, discussions.
https://t.co/veIK0GaJMd",8809
10,"Moon♌️ inconjunct Pluto♑️ at 13:04 and Jupiter♓️ at 17:50 EST forms a finger of god encouraging us to reassess our plans for the future. What's a better way to self-empowerment? Lead with positivity, generosity and empathy, but mind your own business first – and most.",8809
11,"#planets LINKS TO THE PLANETS #Mars #Jupiter #Saturn #Pluto #Uranus #PlanetX #Venus #exoplanets #Neptune #Mercury
https://t.co/SesbvZ7XId
https://t.co/H3Da8STYFq",8809
12,"Like holy shat this Jupiter north node conjunction in May 2023 is forming a grand cross with Pluto, Mars &amp; the nodes

This *screams* revenge &amp; backfiring. https://t.co/Nygh9y9s4R",8809
13,But I bring it up to let you know that this is the way I feel right now. Like Pluto and Jupiter are aligned with the earth and I’m floating.,8809
14,"#Astrology
KEY WORDS LXII
PLANETS
#Sun COMMANDER 
#Moon EXECUTIVE OFFICER
#Mercury COMMUNICATIONS
#Venus GENERAL SUPPLY 
#Mars ENERGY/AMMO
#Jupiter LEGAL
#Saturn INFRASTRUCTURE 
#Uranus AVIATION 
#Neptune INTELLIGENCE 
#Pluto SPECIAL WEAPONS https://t.co/I1mXCJiPRA",8809
0,Gemini: As Ceres encounters Aquila. Expect the arrival of a transcendent person. Avoid Jupiter this month.,8810
1,"Moon aspects today EST:

8:18 sextile Ceres♍️
9:29 inconjunct Saturn♒️
14:21 trine Sun♏️
17:08 trine Neptune♓️
21:24 trine Mercury♏️
21:50 conjunct Pallas♋️
0:34 opposite Pluto♑️
2:53 trine Venus♏️
5:40 trine Jupiter♓️ (goes void)

Grand Water trine day!

https://t.co/v1n9lvLtwq",8810
2,"I shuffle through the pile of rings. “We have Jupiter, Venus, Neptune, Bacchus, Juno, Mercury, Diana, Ceres … and we have a Minerva right here.” I frown and rummage around. “Hmm. Odd. I can’t find a Pluto.” I look up at him. His eyes are different. Dead. Quiet.",8810
3,"the synastry i have with my new job… sun and mercury conjunct my 11h north node and sun, jupiter conjunct my midheaven, uranus conjunct my moon, pluto mars and venus conjunct my ascendant, vertex conjunct my descendant, ceres conjunct my 6h pluto, and saturn conjunct my vertex",8810
4,"Jupiter's moons. (Nice, but it might be more interesting to have volume comparisons as if flattening each moon out into depths of say one kilometer. Which by the way is why I suspect Ceres is much more important for humans than is Mars. 'The Expanse' gets this, I think.) https://t.co/ZJMYDPufeN",8810
5,"Astrology aspects 9th November 2022
Moon 29 degrees 10 minutes Taurus sextile retrograde Jupiter 29 degrees 10 minutes Pisces 12.01 pm GMT.
Retrograde Uranus 16 degrees 54 minutes Taurus trine Ceres 16 degrees 54 minutes Virgo 2.21 pm GMT.",8810
0,"the sun, moon, mercury, venus, mars, jupiter, pluto, and lilith are ALL aspecting neptune right now. ☁️✨

if things don't seem real, or if you've been feeling floaty and out of body you're not going crazy.

there's so much neptunian energy going on right now LMFAO. ☁️",8811
1,"if you have the following placements in your chart, this is you: 😂💰

- neptune in the 2h 💸✨
- south node the 2h 💸✨
- jupiter in the 2h 💸✨
- mars in the 2h 💸✨
- uranus in the 2h 💸✨ https://t.co/LMLUSig3J6",8811
2,"this upcoming week has some really nice astrology, with planets in scorpio trine to jupiter + neptune in pisces. 

water signs in particular should have a cute next few days.",8811
3,i have a Pisces Midheaven (+ Saturn in Pisces 10th house) &amp;/+ Jupiter + Neptune + Uranus in the 🎱th house in the sign of Capricorn https://t.co/9BrbM80Gzl,8811
4,i have a Pisces Midheaven &amp;/+ Jupiter + Neptune + Uranus in the 🎱th house in the sign of Capricorn https://t.co/9BrbM80Gzl,8811
